,fiscal_year,stock_code,ind_name1,ind_name2,E_proportion,G_proportion,None_proportion,S_proportion
2483,2021,959,非必需性消費,旅遊及休閒設施,0.3684210526315789,0.087719298245614,0.0760233918128654,0.4678362573099415
2484,2021,2368,非必需性消費,紡織及服飾,0.3385416666666667,0.09375,0.1145833333333333,0.453125
2485,2020,3395,能源,石油及天然氣,0.375,0.109375,0.0989583333333333,0.4166666666666667
2486,2020,475,工業,工業工程,0.3404255319148936,0.1117021276595744,0.0904255319148936,0.4574468085106383
2487,2020,1709,非必需性消費,紡織及服飾,0.4039408866995074,0.1477832512315271,0.0935960591133004,0.354679802955665
2488,2020,684,非必需性消費,家庭電器及用品,0.411214953271028,0.102803738317757,0.116822429906542,0.3691588785046729
2489,2021,1830,醫療保健,醫療保健設備及服務,0.2896174863387978,0.1092896174863388,0.0601092896174863,0.5409836065573771
2490,2020,627,地產建築,地產,0.3061224489795918,0.0952380952380952,0.1224489795918367,0.4761904761904761
2491,2021,518,非必需性消費,紡織及服飾,0.4543147208121827,0.0761421319796954,0.1446700507614213,0.3248730964467005
2492,2021,1559,地產建築,建築,0.5138888888888888,0.0925925925925925,0.0601851851851851,0.3333333333333333
2493,2021,2189,非必需性消費,支援服務,0.3452380952380952,0.1488095238095238,0.0714285714285714,0.4345238095238095
2494,2021,8195,非必需性消費,支援服務,0.3283582089552239,0.1716417910447761,0.0895522388059701,0.4104477611940298
2495,2020,8047,工業,工業支援,0.4862385321100917,0.073394495412844,0.110091743119266,0.3302752293577982
2496,2020,8299,原材料,黃金及貴金屬,0.4692307692307692,0.0769230769230769,0.1,0.3538461538461538
2497,2021,8516,地產建築,建築,0.4705882352941176,0.0962566844919786,0.0748663101604278,0.3582887700534759
2498,2021,8320,非必需性消費,支援服務,0.4296296296296296,0.0716049382716049,0.0641975308641975,0.4345679012345679
2499,2020,8020,工業,工業運輸,0.4078212290502793,0.0837988826815642,0.1229050279329608,0.3854748603351955
2500,2021,1319,金融,其他金融,0.3186813186813186,0.1648351648351648,0.1318681318681318,0.3846153846153846
2501,2021,8395,非必需性消費,家庭電器及用品,0.3869731800766283,0.1111111111111111,0.1111111111111111,0.3908045977011494
2502,2021,8067,非必需性消費,支援服務,0.4583333333333333,0.1083333333333333,0.0583333333333333,0.375
2503,2021,280,非必需性消費,紡織及服飾,0.3930635838150289,0.1271676300578034,0.0635838150289017,0.4161849710982659
2504,2021,8315,非必需性消費,支援服務,0.3064516129032258,0.1612903225806451,0.0806451612903225,0.4516129032258064
2505,2021,712,工業,工業工程,0.0829493087557603,0.0875576036866359,0.7050691244239631,0.1244239631336405
2506,2021,8316,地產建築,建築,0.4930232558139535,0.1162790697674418,0.0697674418604651,0.3209302325581395
2507,2020,8356,地產建築,建築,0.4719626168224299,0.1121495327102803,0.1121495327102803,0.3037383177570093
2508,2021,8221,金融,其他金融,0.3426573426573426,0.1748251748251748,0.0909090909090909,0.3916083916083916
2509,2020,8456,非必需性消費,紡織及服飾,0.4125,0.1375,0.14375,0.30625
2510,2021,8111,工業,工業工程,0.4021739130434782,0.092391304347826,0.0434782608695652,0.4619565217391304
2511,2021,1470,非必需性消費,零售相關,0.3108108108108108,0.1283783783783783,0.1824324324324324,0.3783783783783784
2512,2021,8193,金融,其他金融,0.3949579831932773,0.1176470588235294,0.1680672268907563,0.3193277310924369
2513,2020,1841,工業,工業支援,0.3523316062176165,0.1813471502590673,0.082901554404145,0.3834196891191709
2514,2021,1660,工業,工業工程,0.4242424242424242,0.0984848484848484,0.0757575757575757,0.4015151515151515
2515,2020,8057,綜合企業,綜合企業,0.4331797235023041,0.0967741935483871,0.1658986175115207,0.304147465437788
2516,2021,8103,非必需性消費,媒體及娛樂,0.3255813953488372,0.0930232558139534,0.1395348837209302,0.4418604651162791
2517,2021,2153,工業,工業工程,0.2568093385214007,0.0933852140077821,0.1089494163424124,0.5408560311284046
2518,2021,204,金融,其他金融,0.4385964912280701,0.087719298245614,0.087719298245614,0.3859649122807017
2519,2021,1496,地產建築,建築,0.3298969072164948,0.0927835051546391,0.1494845360824742,0.4278350515463917
2520,2021,985,原材料,一般金屬及礦石,0.4405594405594406,0.1258741258741259,0.0909090909090909,0.3426573426573426
2521,2021,8277,原材料,其他原材料,0.3392857142857143,0.1428571428571428,0.119047619047619,0.3988095238095238
2522,2020,8072,金融,其他金融,0.2697947214076246,0.1642228739002932,0.158357771260997,0.407624633431085
2523,2020,30,必需性消費,食品飲料,0.3218884120171674,0.1201716738197424,0.1330472103004291,0.4248927038626609
2524,2020,1323,綜合企業,綜合企業,0.4596273291925465,0.1055900621118012,0.1180124223602484,0.3167701863354037
2525,2020,1686,資訊科技,軟件服務,0.2694610778443114,0.1197604790419161,0.1077844311377245,0.5029940119760479
2526,2021,8341,地產建築,建築,0.4285714285714285,0.1632653061224489,0.0612244897959183,0.3469387755102041
2527,2021,674,地產建築,地產,0.4105263157894737,0.1105263157894736,0.1368421052631579,0.3421052631578947
2528,2021,8545,非必需性消費,家庭電器及用品,0.4133333333333333,0.12,0.0533333333333333,0.4133333333333333
2529,2020,1341,工業,工業工程,0.3870967741935484,0.1096774193548387,0.1612903225806451,0.3419354838709677
2530,2020,474,工業,工業工程,0.5541125541125541,0.0822510822510822,0.0735930735930736,0.29004329004329
2531,2021,8096,非必需性消費,旅遊及休閒設施,0.3836206896551724,0.0905172413793103,0.0905172413793103,0.4353448275862069
2532,2021,8367,非必需性消費,旅遊及休閒設施,0.3867403314917127,0.0939226519337016,0.0662983425414364,0.4530386740331492
2533,2021,8319,資訊科技,軟件服務,0.2900763358778626,0.1374045801526717,0.1068702290076335,0.465648854961832
2534,2020,8143,醫療保健,醫療保健設備及服務,0.3781094527363184,0.099502487562189,0.1044776119402985,0.417910447761194
2535,2020,8220,非必需性消費,媒體及娛樂,0.3439490445859872,0.1337579617834395,0.0636942675159235,0.4585987261146497
2536,2021,2113,地產建築,建築,0.4294478527607362,0.1226993865030674,0.0490797546012269,0.3987730061349693
2537,2021,321,非必需性消費,紡織及服飾,0.4736842105263157,0.0789473684210526,0.0578947368421052,0.3894736842105263
2538,2021,8609,必需性消費,農產品,0.3870967741935484,0.057347670250896,0.0931899641577061,0.4623655913978494
2539,2020,1757,地產建築,建築,0.4857142857142857,0.0428571428571428,0.0714285714285714,0.4
2540,2021,35,地產建築,地產,0.2847826086956522,0.058695652173913,0.0695652173913043,0.5869565217391305
2541,2021,343,非必需性消費,媒體及娛樂,0.4189189189189189,0.1441441441441441,0.0990990990990991,0.3378378378378378
2542,2021,899,地產建築,地產,0.4333333333333333,0.1181818181818181,0.0787878787878787,0.3696969696969697
2543,2021,8200,非必需性消費,零售相關,0.3949579831932773,0.088235294117647,0.1092436974789916,0.407563025210084
2544,2021,8269,非必需性消費,紡織及服飾,0.4324324324324324,0.1441441441441441,0.1081081081081081,0.3153153153153153
2545,2020,557,非必需性消費,旅遊及休閒設施,0.2745098039215686,0.1895424836601307,0.1241830065359477,0.4117647058823529
2546,2020,8017,資訊科技,軟件服務,0.3925619834710744,0.1074380165289256,0.1487603305785124,0.3512396694214876
2547,2020,1621,能源,石油及天然氣,0.424,0.1,0.132,0.344
2548,2021,8268,地產建築,建築,0.4516129032258064,0.1048387096774193,0.0483870967741935,0.3951612903225806
2549,2021,2221,地產建築,建築,0.3974082073434125,0.0885529157667386,0.1317494600431965,0.3822894168466522
2550,2021,8620,工業,工業運輸,0.39,0.14,0.16,0.31
2551,2021,8447,非必需性消費,旅遊及休閒設施,0.3966480446927374,0.0670391061452514,0.0558659217877094,0.4804469273743016
2552,2021,374,必需性消費,食品飲料,0.5164835164835165,0.0549450549450549,0.0219780219780219,0.4065934065934066
2553,2020,919,醫療保健,醫療保健設備及服務,0.2579787234042553,0.1170212765957446,0.1090425531914893,0.5159574468085106
2554,2021,1703,非必需性消費,旅遊及休閒設施,0.427906976744186,0.1069767441860465,0.041860465116279,0.4232558139534884
2555,2021,262,地產建築,地產,0.4210526315789473,0.0584795321637426,0.1228070175438596,0.3976608187134502
2556,2021,60,必需性消費,食品飲料,0.4117647058823529,0.0735294117647058,0.088235294117647,0.4264705882352941
2557,2020,57,工業,工業工程,0.5469879518072289,0.0481927710843373,0.1036144578313253,0.3012048192771084
2558,2021,8347,能源,石油及天然氣,0.4968553459119497,0.0880503144654088,0.0566037735849056,0.3584905660377358
2559,2021,794,工業,工業支援,0.3374233128834356,0.1042944785276073,0.1288343558282208,0.4294478527607362
2560,2020,918,非必需性消費,紡織及服飾,0.3465346534653465,0.1386138613861386,0.1188118811881188,0.396039603960396
2561,2021,1222,地產建築,地產,0.3876811594202898,0.1159420289855072,0.1050724637681159,0.391304347826087
2562,2021,1245,非必需性消費,旅遊及休閒設施,0.1957671957671957,0.1058201058201058,0.1058201058201058,0.5925925925925926
2563,2021,897,醫療保健,藥品及生物科技,0.3674911660777385,0.1095406360424028,0.1024734982332155,0.4204946996466431
2564,2021,1243,地產建築,地產,0.3238434163701068,0.1067615658362989,0.1601423487544484,0.4092526690391459
2565,2020,1271,地產建築,建築,0.4444444444444444,0.1,0.0666666666666666,0.3888888888888889
2566,2021,3789,地產建築,建築,0.3015873015873015,0.1315192743764172,0.1111111111111111,0.4557823129251701
2567,2020,224,地產建築,地產,0.2718446601941747,0.1941747572815534,0.1359223300970873,0.3980582524271844
2568,2021,1283,地產建築,建築,0.3969849246231156,0.1256281407035175,0.1105527638190954,0.3668341708542713
2569,2020,1220,地產建築,建築,0.4848484848484848,0.0757575757575757,0.106060606060606,0.3333333333333333
2570,2021,6889,非必需性消費,旅遊及休閒設施,0.1437125748502994,0.1287425149700598,0.0958083832335329,0.6317365269461078
2571,2021,8023,地產建築,建築,0.5,0.078125,0.0859375,0.3359375
2572,2020,932,醫療保健,藥品及生物科技,0.3381642512077294,0.0966183574879227,0.1062801932367149,0.4589371980676328
2573,2020,1213,工業,工業工程,0.4666666666666667,0.075,0.0416666666666666,0.4166666666666667
2574,2021,276,能源,煤炭,0.484304932735426,0.0426008968609865,0.0582959641255605,0.4147982062780269
2575,2020,125,非必需性消費,紡織及服飾,0.4786324786324786,0.1025641025641025,0.1196581196581196,0.2991452991452991
2576,2021,1933,資訊科技,軟件服務,0.2695652173913043,0.1652173913043478,0.0869565217391304,0.4782608695652174
2577,2020,1825,非必需性消費,紡織及服飾,0.4416058394160584,0.0875912408759124,0.0693430656934306,0.4014598540145985
2578,2020,1150,非必需性消費,紡織及服飾,0.2959183673469387,0.0918367346938775,0.2142857142857142,0.3979591836734694
2579,2020,403,工業,工業支援,0.4775280898876404,0.1235955056179775,0.1235955056179775,0.2752808988764045
2580,2021,8417,非必需性消費,支援服務,0.3576158940397351,0.1258278145695364,0.0529801324503311,0.4635761589403973
2581,2021,8428,非必需性消費,旅遊及休閒設施,0.4761904761904761,0.0761904761904762,0.0666666666666666,0.3809523809523809
2582,2021,948,資訊科技,資訊科技器材,0.5254237288135594,0.0847457627118644,0.135593220338983,0.2542372881355932
2583,2021,223,資訊科技,軟件服務,0.4025974025974026,0.1038961038961039,0.0974025974025974,0.3961038961038961
2584,2021,1943,地產建築,建築,0.4052631578947368,0.1105263157894736,0.1052631578947368,0.3789473684210526
2585,2021,1466,非必需性消費,零售相關,0.3176470588235294,0.1333333333333333,0.1490196078431372,0.4
2586,2020,1439,工業,工業支援,0.3421052631578947,0.1019736842105263,0.1282894736842105,0.4276315789473684
2587,2020,1662,地產建築,建築,0.3184931506849315,0.0958904109589041,0.1335616438356164,0.4520547945205479
2588,2020,417,非必需性消費,零售相關,0.3632478632478632,0.1282051282051282,0.1025641025641025,0.405982905982906
2589,2021,1633,地產建築,建築,0.1627906976744186,0.1860465116279069,0.0697674418604651,0.5813953488372093
2590,2020,8225,醫療保健,藥品及生物科技,0.25,0.09375,0.078125,0.578125
2591,2020,1455,非必需性消費,家庭電器及用品,0.3933054393305439,0.100418410041841,0.0502092050209205,0.4560669456066946
2592,2020,8295,電訊,電訊,0.286624203821656,0.1210191082802547,0.1560509554140127,0.4363057324840764
2593,2021,1682,非必需性消費,紡織及服飾,0.3925233644859813,0.0560747663551401,0.0934579439252336,0.4579439252336448
2594,2020,2326,原材料,一般金屬及礦石,0.6017699115044248,0.0619469026548672,0.0575221238938053,0.2787610619469026
2595,2021,8130,非必需性消費,媒體及娛樂,0.3558558558558558,0.1531531531531531,0.1036036036036036,0.3873873873873873
2596,2021,8149,金融,其他金融,0.2766990291262136,0.1844660194174757,0.1213592233009708,0.4174757281553398
2597,2021,8507,非必需性消費,紡織及服飾,0.3708609271523179,0.1721854304635761,0.1258278145695364,0.3311258278145695
2598,2020,1382,非必需性消費,紡織及服飾,0.4623115577889447,0.0703517587939698,0.1281407035175879,0.3391959798994975
2599,2021,1867,地產建築,建築,0.375,0.140625,0.140625,0.34375
2600,2021,476,工業,工業工程,0.4201183431952662,0.0887573964497041,0.1538461538461538,0.3372781065088757
2601,2021,886,必需性消費,食品飲料,0.3461538461538461,0.0641025641025641,0.1217948717948717,0.4679487179487179
2602,2020,8080,工業,工業工程,0.2467532467532467,0.1168831168831168,0.1038961038961039,0.5324675324675324
2603,2020,8065,資訊科技,軟件服務,0.3472222222222222,0.0902777777777777,0.1180555555555555,0.4444444444444444
2604,2020,1188,非必需性消費,汽車,0.3379629629629629,0.162037037037037,0.0972222222222222,0.4027777777777778
2605,2021,923,原材料,其他原材料,0.4738675958188153,0.0940766550522648,0.0557491289198606,0.3763066202090592
2606,2020,596,資訊科技,軟件服務,0.3820754716981132,0.1320754716981132,0.1273584905660377,0.3584905660377358
2607,2020,1580,原材料,其他原材料,0.4694835680751174,0.107981220657277,0.0845070422535211,0.3380281690140845
2608,2020,1961,資訊科技,軟件服務,0.2962962962962963,0.1157407407407407,0.1342592592592592,0.4537037037037037
2609,2020,1076,非必需性消費,旅遊及休閒設施,0.2302158273381295,0.158273381294964,0.0719424460431654,0.539568345323741
2610,2020,1536,工業,工業工程,0.3981481481481481,0.0833333333333333,0.125,0.3935185185185185
2611,2020,1115,必需性消費,食品飲料,0.3706896551724138,0.0948275862068965,0.0948275862068965,0.4396551724137931
2612,2020,1328,非必需性消費,支援服務,0.3190883190883191,0.131054131054131,0.1538461538461538,0.396011396011396
2613,2020,493,非必需性消費,零售相關,0.2409638554216867,0.0903614457831325,0.1506024096385542,0.5180722891566265
2614,2020,969,必需性消費,農產品,0.5747663551401869,0.0747663551401869,0.0654205607476635,0.2850467289719626
2615,2020,8159,資訊科技,資訊科技器材,0.3448275862068966,0.0804597701149425,0.1532567049808429,0.421455938697318
2616,2020,39,必需性消費,消費零售,0.3989361702127659,0.175531914893617,0.0957446808510638,0.3297872340425531
2617,2020,1282,金融,其他金融,0.366412213740458,0.1297709923664122,0.0763358778625954,0.4274809160305343
2618,2020,1210,必需性消費,食品飲料,0.4102564102564102,0.1225071225071225,0.0968660968660968,0.3703703703703703
2619,2020,412,金融,其他金融,0.2932692307692308,0.125,0.0961538461538461,0.4855769230769231
2620,2020,574,醫療保健,藥品及生物科技,0.3757575757575757,0.0727272727272727,0.0969696969696969,0.4545454545454545
2621,2020,727,地產建築,地產,0.391812865497076,0.0994152046783625,0.1111111111111111,0.3976608187134502
2622,2020,1586,非必需性消費,支援服務,0.2759856630824372,0.1792114695340501,0.1111111111111111,0.4336917562724014
2623,2020,608,非必需性消費,紡織及服飾,0.3333333333333333,0.072463768115942,0.0531400966183574,0.5410628019323671
2624,2020,355,非必需性消費,旅遊及休閒設施,0.33710407239819,0.0588235294117647,0.171945701357466,0.4321266968325792
2625,2020,617,非必需性消費,旅遊及休閒設施,0.3348314606741573,0.0606741573033707,0.1775280898876404,0.4269662921348314
2626,2020,78,非必需性消費,旅遊及休閒設施,0.2761627906976744,0.0843023255813953,0.1133720930232558,0.5261627906976745
2627,2020,120,地產建築,地產,0.3733905579399141,0.1072961373390558,0.0858369098712446,0.4334763948497854
2628,2020,1620,非必需性消費,旅遊及休閒設施,0.4827586206896552,0.0689655172413793,0.0689655172413793,0.3793103448275862
2629,2021,444,非必需性消費,零售相關,0.3015075376884422,0.1457286432160804,0.2160804020100502,0.3366834170854271
2630,2020,381,非必需性消費,家庭電器及用品,0.3725490196078431,0.1078431372549019,0.0784313725490196,0.4411764705882353
2631,2020,1801,醫療保健,藥品及生物科技,0.1531100478468899,0.1411483253588516,0.1435406698564593,0.562200956937799
2632,2020,385,地產建築,建築,0.3873873873873873,0.1531531531531531,0.1081081081081081,0.3513513513513513
2633,2020,1556,地產建築,建築,0.3382352941176471,0.1176470588235294,0.0661764705882353,0.4779411764705882
2634,2020,802,資訊科技,軟件服務,0.1978021978021978,0.1538461538461538,0.1098901098901098,0.5384615384615384
2635,2020,815,原材料,黃金及貴金屬,0.5407407407407407,0.0592592592592592,0.0888888888888888,0.3111111111111111
2636,2020,1815,非必需性消費,零售相關,0.5056179775280899,0.0561797752808988,0.1123595505617977,0.3258426966292135
2637,2020,3398,非必需性消費,紡織及服飾,0.3093922651933701,0.1602209944751381,0.1104972375690607,0.4198895027624309
2638,2020,1134,非必需性消費,紡織及服飾,0.3947368421052631,0.1140350877192982,0.1271929824561403,0.3640350877192982
2639,2020,1895,地產建築,地產,0.202127659574468,0.1037234042553191,0.0930851063829787,0.601063829787234
2640,2020,1463,非必需性消費,支援服務,0.3422818791946309,0.1208053691275167,0.1409395973154362,0.3959731543624161
2641,2020,828,必需性消費,食品飲料,0.3533123028391167,0.0757097791798107,0.1261829652996845,0.444794952681388
2642,2020,2329,地產建築,地產,0.2775800711743772,0.0711743772241993,0.0711743772241993,0.5800711743772242
2643,2020,1189,非必需性消費,旅遊及休閒設施,0.3716814159292035,0.0929203539823008,0.0884955752212389,0.4469026548672566
2644,2020,694,非必需性消費,旅遊及休閒設施,0.1897018970189702,0.0975609756097561,0.073170731707317,0.6395663956639567
2645,2020,258,地產建築,地產,0.3396226415094339,0.1069182389937107,0.1572327044025157,0.3962264150943396
2646,2020,845,地產建築,地產,0.3520408163265306,0.1173469387755102,0.1122448979591836,0.4183673469387755
2647,2020,6133,資訊科技,資訊科技器材,0.291970802919708,0.1313868613138686,0.145985401459854,0.4306569343065693
2648,2020,547,非必需性消費,媒體及娛樂,0.3523316062176165,0.082901554404145,0.0984455958549222,0.466321243523316
2649,2020,9666,地產建築,地產,0.1436781609195402,0.1063218390804597,0.1063218390804597,0.6436781609195402
2650,2020,3348,工業,工業工程,0.3885135135135135,0.125,0.1722972972972972,0.3141891891891892
2651,2020,853,醫療保健,醫療保健設備及服務,0.2068965517241379,0.1379310344827586,0.0850574712643678,0.5701149425287356
2652,2020,96,工業,工業工程,0.3055555555555556,0.1296296296296296,0.074074074074074,0.4907407407407407
2653,2020,1117,必需性消費,食品飲料,0.3831417624521073,0.0498084291187739,0.0651340996168582,0.5019157088122606
2654,2021,638,非必需性消費,家庭電器及用品,0.3588957055214724,0.0950920245398773,0.0674846625766871,0.4785276073619632
2655,2020,1285,必需性消費,食品飲料,0.3726114649681528,0.0859872611464968,0.0732484076433121,0.4681528662420382
2656,2020,1239,工業,工業支援,0.3705583756345177,0.0761421319796954,0.1878172588832487,0.365482233502538
2657,2020,1617,資訊科技,資訊科技器材,0.2966360856269113,0.0795107033639143,0.128440366972477,0.4954128440366973
2658,2020,6123,工業,工業運輸,0.3381642512077294,0.1111111111111111,0.0966183574879227,0.4541062801932367
2659,2020,1545,非必需性消費,零售相關,0.3321033210332103,0.1439114391143911,0.1771217712177121,0.3468634686346863
2660,2020,426,非必需性消費,媒體及娛樂,0.2307692307692307,0.1648351648351648,0.0989010989010989,0.5054945054945055
2661,2020,6622,醫療保健,藥品及生物科技,0.4261603375527426,0.1308016877637131,0.0886075949367088,0.3544303797468354
2662,2020,401,醫療保健,藥品及生物科技,0.2801724137931034,0.125,0.1422413793103448,0.4525862068965517
2663,2020,1851,非必需性消費,支援服務,0.2805429864253393,0.0723981900452488,0.0542986425339366,0.5927601809954751
2664,2020,1250,公用事業,公用事業,0.3994565217391304,0.108695652173913,0.0733695652173913,0.4184782608695652
2665,2020,2118,地產建築,地產,0.4324324324324324,0.072072072072072,0.0990990990990991,0.3963963963963964
2666,2020,951,工業,工業工程,0.2594594594594595,0.0864864864864864,0.1081081081081081,0.5459459459459459
2667,2020,2142,醫療保健,藥品及生物科技,0.1741573033707865,0.0926966292134831,0.1825842696629213,0.550561797752809
2668,2020,1198,非必需性消費,家庭電器及用品,0.4602510460251046,0.100418410041841,0.0585774058577405,0.3807531380753138
2669,2020,2668,工業,工業支援,0.4,0.1135135135135135,0.054054054054054,0.4324324324324324
2670,2020,895,工業,工業工程,0.5398230088495575,0.0398230088495575,0.084070796460177,0.336283185840708
2671,2020,3666,非必需性消費,旅遊及休閒設施,0.3676470588235294,0.1029411764705882,0.0705882352941176,0.4588235294117647
2672,2020,1225,金融,其他金融,0.3222222222222222,0.2333333333333333,0.0888888888888888,0.3555555555555555
2673,2020,1837,必需性消費,食品飲料,0.2868525896414343,0.0836653386454183,0.1035856573705179,0.5258964143426295
2674,2020,205,非必需性消費,媒體及娛樂,0.4433962264150943,0.1037735849056603,0.0283018867924528,0.4245283018867924
2675,2020,2266,地產建築,建築,0.3745583038869258,0.1448763250883392,0.07773851590106,0.4028268551236749
2676,2020,2131,非必需性消費,媒體及娛樂,0.1992619926199262,0.0996309963099631,0.2546125461254612,0.4464944649446494
2677,2020,1917,非必需性消費,媒體及娛樂,0.3714285714285714,0.1428571428571428,0.1,0.3857142857142857
2678,2020,6193,地產建築,建築,0.2989690721649484,0.134020618556701,0.1649484536082474,0.4020618556701031
2679,2021,8425,工業,工業工程,0.4415584415584415,0.1038961038961039,0.0519480519480519,0.4025974025974026
2680,2020,3600,醫療保健,醫療保健設備及服務,0.3260869565217391,0.125,0.1413043478260869,0.4076086956521739
2681,2020,6998,醫療保健,藥品及生物科技,0.2024539877300613,0.1104294478527607,0.1288343558282208,0.558282208588957
2682,2020,6668,地產建築,地產,0.3317972350230415,0.1059907834101382,0.1013824884792626,0.4608294930875576
2683,2020,663,綜合企業,綜合企業,0.3911290322580645,0.1129032258064516,0.1330645161290322,0.3629032258064516
2684,2021,48,非必需性消費,汽車,0.3641975308641975,0.1172839506172839,0.1234567901234567,0.3950617283950617
2685,2020,425,非必需性消費,汽車,0.2807881773399014,0.1305418719211822,0.1182266009852216,0.4704433497536945
2686,2020,1820,工業,工業支援,0.4886877828054298,0.0588235294117647,0.1176470588235294,0.334841628959276
2687,2020,397,金融,其他金融,0.3142857142857143,0.1464285714285714,0.1535714285714285,0.3857142857142857
2688,2020,1165,公用事業,公用事業,0.3869346733668342,0.1105527638190954,0.0603015075376884,0.4422110552763819
2689,2020,2098,工業,工業支援,0.30835734870317,0.1354466858789625,0.1037463976945245,0.4524495677233429
2690,2020,2120,醫療保健,醫療保健設備及服務,0.2961165048543689,0.0485436893203883,0.0436893203883495,0.6116504854368932
2691,2020,1259,必需性消費,消費零售,0.4166666666666667,0.074074074074074,0.0925925925925925,0.4166666666666667
2692,2020,9968,地產建築,地產,0.354066985645933,0.124401913875598,0.0478468899521531,0.4736842105263157
2693,2020,1676,必需性消費,食品飲料,0.4053030303030303,0.125,0.1136363636363636,0.3560606060606061
2694,2020,1699,必需性消費,農產品,0.331578947368421,0.0447368421052631,0.0394736842105263,0.5842105263157895
2695,2020,1252,地產建築,建築,0.4061302681992337,0.1034482758620689,0.0919540229885057,0.3984674329501915
2696,2020,3778,非必需性消費,紡織及服飾,0.2753623188405797,0.144927536231884,0.2318840579710145,0.3478260869565217
2697,2020,2616,醫療保健,藥品及生物科技,0.2398648648648648,0.125,0.1047297297297297,0.5304054054054054
2698,2020,6618,醫療保健,藥品及生物科技,0.1346938775510204,0.0918367346938775,0.0653061224489796,0.7081632653061225
2699,2020,589,地產建築,建築,0.3781902552204176,0.0904872389791183,0.1044083526682134,0.4269141531322505
2700,2020,1483,非必需性消費,旅遊及休閒設施,0.4892857142857142,0.0964285714285714,0.1285714285714285,0.2857142857142857
2701,2020,3363,原材料,其他原材料,0.3231707317073171,0.1463414634146341,0.0853658536585365,0.4451219512195122
2702,2020,524,電訊,電訊,0.4491525423728814,0.1101694915254237,0.0847457627118644,0.3559322033898305
2703,2020,1293,非必需性消費,零售相關,0.2709497206703911,0.106145251396648,0.1536312849162011,0.4692737430167598
2704,2020,1028,非必需性消費,紡織及服飾,0.2241379310344827,0.1077586206896551,0.1293103448275862,0.5387931034482759
2705,2020,9977,必需性消費,農產品,0.3860182370820669,0.0516717325227963,0.1367781155015197,0.425531914893617
2706,2020,6896,醫療保健,藥品及生物科技,0.3188405797101449,0.0652173913043478,0.108695652173913,0.5072463768115942
2707,2020,2186,醫療保健,藥品及生物科技,0.3917995444191344,0.0888382687927107,0.0842824601366742,0.4350797266514806
2708,2020,1110,醫療保健,藥品及生物科技,0.331858407079646,0.079646017699115,0.1061946902654867,0.4823008849557522
2709,2020,1181,非必需性消費,旅遊及休閒設施,0.2974828375286041,0.0617848970251716,0.1418764302059496,0.4988558352402746
2710,2020,95,地產建築,地產,0.3473053892215569,0.0628742514970059,0.1317365269461078,0.4580838323353293
2711,2020,6918,非必需性消費,家庭電器及用品,0.4093959731543624,0.0738255033557047,0.0536912751677852,0.4630872483221476
2712,2020,702,能源,石油及天然氣,0.4393063583815029,0.0751445086705202,0.1040462427745664,0.3815028901734104
2713,2021,1500,地產建築,建築,0.4285714285714285,0.1309523809523809,0.0833333333333333,0.3571428571428571
2714,2020,732,工業,工業工程,0.4788732394366197,0.0704225352112676,0.1056338028169014,0.3450704225352112
2715,2020,6882,非必需性消費,旅遊及休閒設施,0.3891402714932127,0.0633484162895927,0.0950226244343891,0.4524886877828054
2716,2020,976,原材料,一般金屬及礦石,0.4770992366412214,0.0916030534351145,0.0763358778625954,0.3549618320610687
2717,2020,251,地產建築,地產,0.4357142857142857,0.1071428571428571,0.0642857142857142,0.3928571428571428
2718,2020,6136,公用事業,公用事業,0.4684385382059801,0.0863787375415282,0.0996677740863787,0.3455149501661129
2719,2020,1475,必需性消費,食品飲料,0.372,0.076,0.064,0.488
2720,2020,1569,非必需性消費,支援服務,0.4351464435146444,0.0627615062761506,0.0794979079497908,0.4225941422594142
2721,2020,1327,非必需性消費,紡織及服飾,0.3482142857142857,0.0982142857142857,0.1071428571428571,0.4464285714285714
2722,2020,1600,公用事業,公用事業,0.3229461756373937,0.0963172804532577,0.1048158640226629,0.4759206798866855
2723,2020,1298,醫療保健,醫療保健設備及服務,0.4452054794520548,0.0958904109589041,0.0890410958904109,0.3698630136986301
2724,2020,1873,醫療保健,藥品及生物科技,0.3460207612456747,0.0795847750865051,0.1660899653979238,0.4083044982698962
2725,2020,9979,地產建築,地產,0.205955334987593,0.1066997518610421,0.141439205955335,0.5459057071960298
2726,2020,3603,地產建築,地產,0.3243243243243243,0.1554054054054054,0.1621621621621621,0.3581081081081081
2727,2020,1057,非必需性消費,汽車,0.4320388349514563,0.0679611650485436,0.1262135922330097,0.3737864077669903
2728,2020,1681,醫療保健,藥品及生物科技,0.35656836461126,0.0831099195710455,0.099195710455764,0.4611260053619302
2729,2020,2307,非必需性消費,紡織及服飾,0.5190476190476191,0.0809523809523809,0.1285714285714285,0.2714285714285714
2730,2021,1469,金融,其他金融,0.3231197771587744,0.1253481894150417,0.1030640668523676,0.4484679665738161
2731,2020,6083,工業,工業運輸,0.3985239852398524,0.1033210332103321,0.092250922509225,0.4059040590405904
2732,2021,64,金融,其他金融,0.3774104683195592,0.1157024793388429,0.1239669421487603,0.3829201101928374
2733,2020,521,原材料,一般金屬及礦石,0.2137404580152671,0.1793893129770992,0.1870229007633587,0.4198473282442748
2734,2020,2878,資訊科技,半導體,0.3364485981308411,0.1121495327102803,0.0841121495327102,0.4672897196261682
