股票代號,名稱,行業代碼,行業,業務代碼,業務類別,業務子代碼,業務子類別
2324,首都創投,50,金融,5030,其他金融,503020,資產管理
2325,雲康集團,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2326,新源萬恒控股,5,原材料,520,一般金屬及礦石,52040,其他金屬及礦石
2327,美瑞健康國際,80,綜合企業,8000,綜合企業,800010,綜合企業
2328,中國財險,50,金融,5020,保險,502010,保險
2329,國瑞健康,60,地產建築,6010,地產,601020,地產發展商
2330,中國上城,60,地產建築,6010,地產,601020,地產發展商
2331,李寧,23,非必需性消費,2330,紡織及服飾,233020,服裝
2333,長城汽車,23,非必需性消費,2310,汽車,231010,汽車
2336,海亮國際,5,原材料,520,一般金屬及礦石,52020,銅
2337,眾誠能源,40,公用事業,4000,公用事業,400020,燃氣
2338,濰柴動力,10,工業,1010,工業工程,101010,商用車及貨車
2339,京西國際,23,非必需性消費,2310,汽車,231020,汽車零件
2340,昇柏控股,60,地產建築,6010,地產,601050,物業管理及服務
2341,中怡國際,5,原材料,530,其他原材料,53040,特殊化工用品
2342,京信通信,70,資訊科技,7010,資訊科技器材,701010,電訊設備
2343,太平洋航運,10,工業,1020,工業運輸,102010,航運及港口
2346,星宇控股,10,工業,1010,工業工程,101020,工業零件及器材
2347,友和集團,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
2348,東瑞製葯,28,醫療保健,2810,藥品及生物科技,281010,藥品
2349,中國城市基礎設施,60,地產建築,6010,地產,601030,地產投資
2350,數科集團,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
2352,東原仁知服務,60,地產建築,6010,地產,601050,物業管理及服務
2355,寶業集團,60,地產建築,6020,建築,602020,建築及服務
2356,大新銀行,50,金融,5010,銀行,501010,銀行
2357,中航科工,10,工業,1010,工業工程,101060,航空、航天及國防
2358,久融控股,23,非必需性消費,2320,家庭電器及用品,232020,消費電子產品
2359,藥明康德,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2360,優品360,25,必需性消費,2530,消費零售,253010,超市及便利店
2361,中康控股,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
2362,金川國際,5,原材料,520,一般金屬及礦石,52040,其他金屬及礦石
2363,通達宏泰,70,資訊科技,7010,資訊科技器材,701020,電腦及周邊
2367,巨子生物,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2368,鷹美(國際),23,非必需性消費,2330,紡織及服飾,233020,服裝
2369,酷派集團,70,資訊科技,7010,資訊科技器材,701010,電訊設備
2370,力高健康生活,60,地產建築,6010,地產,601050,物業管理及服務
2371,創聯控股,23,非必需性消費,2360,支援服務,236010,教育
2372,偉立控股,10,工業,1030,工業支援,103020,印刷及包裝
2373,美麗田園醫療健康,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
2376,魯商服務,60,地產建築,6010,地產,601050,物業管理及服務
2377,博奇環保,10,工業,1010,工業工程,101030,環保工程
2378,保誠,50,金融,5020,保險,502010,保險
2379,中國清潔能源科技,60,地產建築,6010,地產,601030,地產投資
2380,中國電力,40,公用事業,4000,公用事業,400010,電力
2381,蜆壳電業,23,非必需性消費,2320,家庭電器及用品,232010,家庭電器
2382,舜宇光學科技,10,工業,1010,工業工程,101025,電子零件
2383,TOM集團,23,非必需性消費,2350,媒體及娛樂,235040,出版
2385,讀書郎,23,非必需性消費,2360,支援服務,236010,教育
2386,中石化煉化工程,0,能源,10,石油及天然氣,1020,油氣設備與服務
2388,中銀香港,50,金融,5010,銀行,501010,銀行
2389,北京健康,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
2390,知乎-W,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
2391,塗鴉智能－Ｗ,70,資訊科技,7020,軟件服務,702030,軟件開發
2392,玄武雲,70,資訊科技,7020,軟件服務,702030,軟件開發
2393,巨星醫療控股,28,醫療保健,2820,醫療保健設備及服務,282010,醫療保健設備
2399,中國安儲能源,23,非必需性消費,2330,紡織及服飾,233020,服裝
2400,心動公司,70,資訊科技,7020,軟件服務,702030,軟件開發
2402,億華通,10,工業,1010,工業工程,101050,新能源物料
2405,力盟科技,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
2407,高視醫療,28,醫療保健,2820,醫療保健設備及服務,282010,醫療保健設備
2409,洲際船務,10,工業,1020,工業運輸,102010,航運及港口
2411,百果園集團,25,必需性消費,2510,食品飲料,251010,包裝食品
2418,德銀天下,10,工業,1030,工業支援,103010,採購及供應鏈管理
2420,子不語,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
2421,嘉創地產,60,地產建築,6010,地產,601020,地產發展商
2422,潤歌互動,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
2423,貝殼－Ｗ,60,地產建築,6010,地產,601010,地產代理
2425,澳亞集團,25,必需性消費,2510,食品飲料,251020,乳製品
2427,GUANZE MEDICAL,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
2433,中天湖南集團,60,地產建築,6020,建築,602020,建築及服務
2436,凌雄科技,70,資訊科技,7010,資訊科技器材,701020,電腦及周邊
2439,中寶新材,10,工業,1030,工業支援,103020,印刷及包裝
2440,濠暻科技,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
2448,恆宇集團,60,地產建築,6020,建築,602020,建築及服務
2450,淮北綠金股份,60,地產建築,6020,建築,602010,建築材料
2455,潤華服務,60,地產建築,6010,地產,601050,物業管理及服務
2457,步陽國際,23,非必需性消費,2310,汽車,231020,汽車零件
2458,望塵科技控股,70,資訊科技,7020,軟件服務,702030,軟件開發
2459,昇能集團,10,工業,1010,工業工程,101020,工業零件及器材
2469,粉筆,23,非必需性消費,2360,支援服務,236010,教育
2482,維天運通,10,工業,1020,工業運輸,102030,航空貨運及物流
2488,元征科技,23,非必需性消費,2310,汽車,231020,汽車零件
2500,啓明醫療-B,28,醫療保健,2820,醫療保健設備及服務,282010,醫療保健設備
2518,汽車之家-S,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
2528,尚晉國際控股,23,非必需性消費,2370,零售相關,237020,服裝零售
2552,華領醫藥-B,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2558,晉商銀行,50,金融,5010,銀行,501010,銀行
2588,中銀航空租賃,23,非必需性消費,2340,旅遊及休閒設施,234020,航空相關
2599,祥生控股集團,60,地產建築,6010,地產,601020,地產發展商
2600,中國鋁業,5,原材料,520,一般金屬及礦石,52030,鋁
2601,中國太保,50,金融,5020,保險,502010,保險
2602,萬物雲,60,地產建築,6010,地產,601050,物業管理及服務
2607,上海醫藥,28,醫療保健,2810,藥品及生物科技,281010,藥品
2608,陽光100中國,60,地產建築,6010,地產,601020,地產發展商
2611,國泰君安,50,金融,5030,其他金融,503010,證券及經紀
2616,基石藥業-B,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2618,京東物流,10,工業,1020,工業運輸,102030,航空貨運及物流
2623,愛德新能源,5,原材料,520,一般金屬及礦石,52010,鋼鐵
2628,中國人壽,50,金融,5020,保險,502010,保險
2633,雅各臣科研製藥,28,醫療保健,2810,藥品及生物科技,281010,藥品
2638,港燈-SS,40,公用事業,4000,公用事業,400010,電力
2660,禪遊科技,70,資訊科技,7020,軟件服務,702030,軟件開發
2663,應力控股,60,地產建築,6020,建築,602020,建築及服務
2666,環球醫療,50,金融,5030,其他金融,503030,信貸
2668,百德國際,10,工業,1030,工業支援,103010,採購及供應鏈管理
2669,中海物業,60,地產建築,6010,地產,601050,物業管理及服務
2678,天虹國際集團,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
2680,創陞控股,50,金融,5030,其他金融,503040,其他金融
2682,潤利海事,10,工業,1020,工業運輸,102010,航運及港口
2683,華新手袋國際控股,23,非必需性消費,2330,紡織及服飾,233050,其他服飾配件
2686,亞美能源,0,能源,10,石油及天然氣,1010,油氣生產商
2688,新奧能源,40,公用事業,4000,公用事業,400020,燃氣
2689,玖龍紙業,5,原材料,530,其他原材料,53030,紙品相關
2696,復宏漢霖,28,醫療保健,2810,藥品及生物科技,281020,生物科技
2698,魏橋紡織,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
2699,新明中國,60,地產建築,6010,地產,601020,地產發展商
2700,格林國際控股,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
2708,艾伯科技,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
2718,東正金融,50,金融,5030,其他金融,503030,信貸
2722,重慶機電,80,綜合企業,8000,綜合企業,800010,綜合企業
2727,上海電氣,10,工業,1010,工業工程,101030,環保工程
2728,金泰能源控股,0,能源,10,石油及天然氣,1010,油氣生產商
2738,華津國際控股,5,原材料,520,一般金屬及礦石,52010,鋼鐵
2768,佳源國際控股,60,地產建築,6010,地產,601020,地產發展商
2772,中梁控股,60,地產建築,6010,地產,601020,地產發展商
2777,富力地產,60,地產建築,6010,地產,601020,地產發展商
2779,中國新華教育,23,非必需性消費,2360,支援服務,236010,教育
2789,遠大中國,60,地產建築,6020,建築,602020,建築及服務
2798,久泰邦達能源,0,能源,20,煤炭,2010,煤炭
2799,中國華融,50,金融,5030,其他金融,503020,資產管理
2858,易鑫集團,50,金融,5030,其他金融,503030,信貸
2863,高豐集團控股,60,地產建築,6020,建築,602020,建築及服務
2866,中遠海發,10,工業,1020,工業運輸,102010,航運及港口
2869,綠城服務,60,地產建築,6010,地產,601050,物業管理及服務
2877,神威藥業,28,醫療保健,2810,藥品及生物科技,281030,中醫藥
2878,晶門半導體,70,資訊科技,7030,半導體,703010,半導體
2880,遼港股份,10,工業,1020,工業運輸,102010,航運及港口
2882,香港資源控股,23,非必需性消費,2370,零售相關,237050,其他零售
2883,中海油田服務,0,能源,10,石油及天然氣,1020,油氣設備與服務
